order_id,customer_id,order_date,status
2290,401,2023-08-15,completed
2291,500,2023-09-16,return_pending
2292,73,2023-09-18,shipped
2293,298,2023-08-15,shipped
2294,397,2023-08-23,returned
2295,307,2023-10-16,returned
2296,123,2023-09-14,returned
2297,179,2023-08-25,return_pending
2298,403,2023-09-27,return_pending
2299,161,2023-08-08,completed
2300,112,2023-07-16,return_pending
2301,403,2023-07-24,completed
2302,396,2023-08-27,completed
2303,236,2023-07-21,shipped
2304,66,2023-08-14,shipped
2305,139,2023-07-12,placed
2306,194,2023-10-15,completed
2307,57,2023-07-06,shipped
2308,209,2023-08-12,completed
2309,71,2023-09-25,returned
2310,276,2023-07-13,placed
2311,331,2023-08-22,completed
2312,185,2023-08-08,placed
2313,20,2023-09-28,shipped
2314,384,2023-08-09,return_pending
2315,330,2023-10-05,return_pending
2316,226,2023-07-12,shipped
2317,28,2023-09-10,completed
2318,443,2023-08-14,placed
2319,311,2023-10-02,shipped
2320,257,2023-07-02,shipped
2321,480,2023-07-16,return_pending
2322,1,2023-07-01,completed
2323,431,2023-08-29,shipped
2324,433,2023-09-28,returned
2325,10,2023-09-02,completed
2326,475,2023-09-18,shipped
2327,132,2023-08-30,return_pending
2328,87,2023-08-10,returned
2329,181,2023-08-04,shipped
2330,312,2023-07-12,return_pending
2331,204,2023-09-07,completed
2332,310,2023-09-12,shipped
2333,326,2023-08-17,shipped
2334,319,2023-08-08,completed
2335,217,2023-09-15,return_pending
2336,477,2023-08-20,return_pending
2337,251,2023-07-16,placed
2338,253,2023-10-10,return_pending
2339,428,2023-08-16,placed
2340,458,2023-07-23,return_pending
2341,456,2023-08-11,placed
2342,497,2023-07-20,completed
2343,109,2023-09-20,return_pending
2344,229,2023-10-14,shipped
2345,97,2023-07-19,return_pending
2346,377,2023-07-24,completed
2347,449,2023-07-23,returned
2348,254,2023-07-29,return_pending
2349,82,2023-08-16,completed
2350,46,2023-08-24,shipped
2351,300,2023-07-09,shipped
2352,170,2023-09-18,return_pending
2353,314,2023-07-15,shipped
2354,379,2023-09-30,placed
2355,378,2023-08-11,returned
2356,265,2023-08-26,return_pending
2357,318,2023-07-03,placed
2358,133,2023-09-08,shipped
2359,158,2023-10-15,shipped
2360,142,2023-09-18,return_pending
2361,106,2023-09-01,completed
2362,223,2023-09-24,placed
2363,288,2023-10-02,completed
2364,496,2023-07-26,return_pending
2365,495,2023-07-19,return_pending
2366,138,2023-07-01,return_pending
2367,122,2023-07-01,return_pending
2368,430,2023-07-26,returned
2369,308,2023-09-15,return_pending
2370,216,2023-08-19,shipped
2371,242,2023-08-25,shipped
2372,241,2023-09-21,placed
2373,170,2023-10-09,returned
2374,362,2023-08-30,returned
2375,205,2023-10-03,completed
2376,87,2023-10-02,placed
2377,95,2023-10-09,returned
2378,48,2023-08-09,placed
2379,441,2023-09-11,placed
2380,484,2023-09-19,shipped
2381,254,2023-08-26,completed
2382,65,2023-07-11,completed
2383,115,2023-09-12,placed
2384,238,2023-08-08,placed
2385,443,2023-07-24,returned
2386,338,2023-07-04,returned
2387,22,2023-10-15,returned
2388,183,2023-07-21,completed
2389,22,2023-07-22,return_pending
2390,282,2023-07-30,return_pending
2391,331,2023-08-28,shipped
2392,122,2023-07-11,return_pending
2393,158,2023-09-28,return_pending
2394,206,2023-08-26,return_pending
2395,482,2023-07-21,placed
2396,146,2023-08-17,shipped
2397,221,2023-10-13,completed
2398,491,2023-10-10,shipped
2399,354,2023-08-01,placed
2400,376,2023-07-22,placed
2401,186,2023-08-22,shipped
2402,308,2023-09-30,shipped
2403,261,2023-07-25,completed
2404,301,2023-07-31,shipped
2405,15,2023-09-16,completed
2406,190,2023-07-02,placed
2407,122,2023-09-21,completed
2408,448,2023-09-01,completed
2409,316,2023-09-03,placed
2410,329,2023-07-27,returned
2411,294,2023-10-11,completed
2412,159,2023-08-25,shipped
2413,432,2023-08-16,placed
2414,262,2023-07-06,returned
2415,415,2023-10-01,shipped
2416,73,2023-09-09,completed
2417,31,2023-08-03,placed
2418,322,2023-07-30,shipped
2419,386,2023-09-16,return_pending
2420,15,2023-07-07,shipped
2421,201,2023-07-18,shipped
2422,63,2023-07-15,shipped
2423,303,2023-07-01,returned
2424,206,2023-07-08,shipped
2425,117,2023-10-10,return_pending
2426,127,2023-10-08,placed
2427,128,2023-09-25,return_pending
2428,44,2023-09-23,returned
2429,133,2023-08-06,return_pending
2430,127,2023-07-11,completed
2431,155,2023-07-26,returned
2432,393,2023-08-31,completed
2433,104,2023-10-09,shipped
2434,244,2023-09-05,return_pending
2435,481,2023-08-28,completed
2436,169,2023-07-03,return_pending
2437,27,2023-10-03,return_pending
2438,393,2023-09-19,placed
2439,171,2023-10-15,shipped
2440,111,2023-09-16,completed
2441,380,2023-08-30,returned
2442,122,2023-08-30,return_pending
2443,378,2023-07-12,return_pending
2444,61,2023-08-06,return_pending
2445,48,2023-10-06,returned
2446,351,2023-08-20,returned
2447,215,2023-08-14,shipped
2448,453,2023-08-10,return_pending
2449,1,2023-08-16,completed
2450,84,2023-08-11,shipped
2451,136,2023-07-31,completed
2452,58,2023-07-07,returned
2453,174,2023-09-12,returned
2454,18,2023-09-22,returned
2455,258,2023-10-01,shipped
2456,289,2023-09-27,completed
2457,15,2023-07-16,returned
2458,327,2023-07-11,shipped
2459,471,2023-09-23,completed
2460,236,2023-07-21,return_pending
2461,33,2023-09-20,return_pending
2462,440,2023-09-07,shipped
2463,37,2023-08-17,placed
2464,265,2023-07-28,returned
2465,39,2023-10-14,shipped
2466,442,2023-07-22,completed
2467,428,2023-10-12,completed
2468,365,2023-08-24,returned
2469,376,2023-09-09,return_pending
2470,219,2023-07-13,placed
2471,469,2023-07-24,completed
2472,390,2023-10-05,placed
2473,175,2023-10-02,shipped
2474,119,2023-09-06,returned
2475,294,2023-09-22,shipped
2476,1,2023-10-10,completed
2477,64,2023-09-12,completed
2478,192,2023-09-21,placed
2479,85,2023-08-11,placed
2480,48,2023-07-29,returned
2481,484,2023-07-11,return_pending
2482,380,2023-07-14,completed
2483,406,2023-09-30,placed
2484,485,2023-08-23,returned
2485,275,2023-08-25,returned
2486,75,2023-08-08,return_pending
2487,312,2023-08-27,shipped
2488,270,2023-09-17,return_pending
2489,22,2023-07-18,return_pending
2490,266,2023-07-16,placed
2491,14,2023-08-08,return_pending
2492,202,2023-07-28,placed
2493,301,2023-08-19,placed
2494,112,2023-07-23,placed
2495,219,2023-08-24,completed
2496,189,2023-07-03,return_pending
2497,393,2023-09-25,return_pending
2498,3,2023-07-31,shipped
2499,154,2023-09-11,returned
2500,366,2023-09-11,shipped
2501,493,2023-08-03,completed
2502,174,2023-08-26,returned
2503,273,2023-09-19,shipped
2504,88,2023-07-30,shipped
2505,396,2023-08-15,placed
2506,89,2023-09-24,returned
2507,370,2023-08-16,return_pending
2508,178,2023-08-05,returned
2509,443,2023-09-29,placed
2510,337,2023-10-12,placed
2511,480,2023-07-31,completed
2512,182,2023-08-10,return_pending
2513,348,2023-07-23,shipped
2514,417,2023-07-21,completed
2515,109,2023-07-17,shipped
2516,51,2023-07-11,completed
2517,434,2023-07-30,shipped
2518,59,2023-07-24,returned
2519,68,2023-07-25,returned
2520,77,2023-10-01,shipped
2521,120,2023-07-09,shipped
2522,18,2023-08-11,returned
2523,500,2023-08-24,completed
2524,1,2023-10-07,return_pending
2525,460,2023-08-10,shipped
2526,199,2023-09-29,completed
2527,15,2023-08-13,completed
2528,186,2023-08-17,return_pending
2529,408,2023-08-15,return_pending
2530,422,2023-08-11,returned
2531,442,2023-07-11,return_pending
2532,70,2023-09-12,completed
2533,250,2023-09-08,return_pending
2534,54,2023-07-31,returned
2535,55,2023-08-03,return_pending
2536,19,2023-08-24,placed
2537,37,2023-10-13,return_pending
2538,381,2023-08-17,completed
2539,18,2023-09-04,return_pending
2540,356,2023-08-20,shipped
2541,305,2023-10-01,placed
2542,4,2023-07-21,completed
2543,437,2023-09-13,returned
2544,493,2023-07-14,completed
2545,385,2023-10-06,completed
2546,395,2023-08-02,placed
2547,461,2023-08-13,completed
2548,315,2023-09-21,completed
2549,430,2023-08-21,return_pending
2550,322,2023-07-27,shipped
2551,276,2023-08-22,returned
2552,306,2023-08-11,return_pending
2553,395,2023-09-05,returned
2554,306,2023-08-08,return_pending
2555,242,2023-07-25,return_pending
2556,380,2023-07-20,returned
2557,184,2023-10-16,return_pending
2558,38,2023-08-03,returned
2559,245,2023-09-24,shipped
2560,75,2023-09-06,returned
2561,193,2023-07-19,return_pending
2562,125,2023-07-10,shipped
2563,258,2023-07-04,completed
2564,430,2023-10-07,return_pending
2565,263,2023-07-23,shipped
2566,462,2023-08-07,shipped
2567,294,2023-08-15,return_pending
2568,252,2023-07-13,return_pending
2569,284,2023-07-14,return_pending
2570,150,2023-09-19,return_pending
2571,489,2023-08-31,returned
2572,285,2023-07-13,completed
2573,86,2023-10-08,completed
2574,113,2023-07-23,returned
2575,307,2023-07-24,shipped
2576,428,2023-07-21,completed
2577,47,2023-07-29,returned
2578,111,2023-08-06,completed
2579,476,2023-07-09,return_pending
2580,111,2023-08-27,shipped
2581,368,2023-09-10,shipped
2582,304,2023-07-15,completed
2583,6,2023-07-24,shipped
2584,81,2023-10-07,shipped
2585,368,2023-08-28,return_pending
2586,297,2023-09-27,return_pending
2587,266,2023-10-03,shipped
2588,292,2023-08-27,returned
2589,411,2023-09-27,returned
2590,344,2023-08-26,shipped
2591,370,2023-07-28,completed
2592,466,2023-07-29,returned
2593,47,2023-08-25,placed
2594,2,2023-07-22,placed
2595,217,2023-09-10,shipped
2596,402,2023-09-21,return_pending
2597,378,2023-08-09,placed
2598,488,2023-10-16,returned
2599,93,2023-08-21,placed
2600,472,2023-07-25,return_pending
2601,188,2023-08-11,return_pending
2602,392,2023-07-08,placed
2603,370,2023-10-06,completed
2604,219,2023-07-01,return_pending
2605,7,2023-09-06,return_pending
2606,66,2023-07-16,returned
2607,420,2023-08-24,shipped
2608,249,2023-08-25,return_pending
2609,346,2023-09-28,placed
2610,256,2023-07-14,return_pending
2611,182,2023-07-28,returned
2612,332,2023-08-24,returned
2613,88,2023-10-15,returned
2614,214,2023-08-11,completed
2615,71,2023-10-15,shipped
2616,275,2023-09-17,shipped
2617,271,2023-08-17,placed
2618,332,2023-07-23,returned
2619,30,2023-09-04,shipped
2620,321,2023-09-12,completed
2621,402,2023-08-06,completed
2622,363,2023-10-03,shipped
2623,399,2023-10-12,returned
2624,37,2023-07-10,placed
2625,251,2023-07-19,placed
2626,106,2023-07-22,placed
2627,177,2023-08-29,shipped
2628,153,2023-08-14,completed
2629,25,2023-09-24,placed
2630,452,2023-08-23,return_pending
2631,286,2023-08-20,placed
2632,269,2023-09-09,returned
2633,360,2023-08-17,returned
2634,120,2023-07-20,return_pending
2635,95,2023-10-16,return_pending
2636,52,2023-08-17,return_pending
2637,325,2023-10-15,placed
2638,233,2023-09-09,shipped
2639,499,2023-07-23,completed
2640,375,2023-08-06,placed
2641,38,2023-08-09,shipped
2642,484,2023-10-16,return_pending
2643,418,2023-08-27,completed
2644,67,2023-07-24,returned
2645,462,2023-09-14,returned
2646,320,2023-08-05,return_pending
2647,47,2023-09-20,completed
2648,283,2023-10-13,returned
2649,384,2023-09-23,shipped
2650,32,2023-08-04,returned
2651,221,2023-07-11,completed
2652,363,2023-07-23,placed
2653,71,2023-07-07,shipped
2654,45,2023-07-16,returned
2655,60,2023-08-09,shipped
2656,250,2023-07-08,placed
2657,290,2023-09-16,placed
2658,103,2023-09-09,shipped
2659,105,2023-07-27,placed
2660,304,2023-09-11,return_pending
2661,61,2023-08-28,placed
2662,168,2023-09-16,completed
2663,2,2023-08-20,completed
2664,448,2023-08-03,returned
2665,318,2023-09-01,shipped
2666,406,2023-08-25,placed
2667,164,2023-10-08,returned
2668,257,2023-09-08,placed
2669,128,2023-09-25,completed
2670,202,2023-09-29,return_pending
2671,375,2023-10-02,return_pending
2672,262,2023-09-07,return_pending
2673,86,2023-09-15,placed
2674,488,2023-08-31,returned
2675,406,2023-07-31,returned
2676,140,2023-10-04,placed
2677,109,2023-07-21,return_pending
2678,307,2023-09-08,shipped
2679,489,2023-08-30,completed
2680,114,2023-09-28,return_pending
2681,165,2023-08-08,return_pending
2682,306,2023-09-02,return_pending
2683,171,2023-09-27,return_pending
2684,294,2023-09-18,shipped
2685,196,2023-09-14,completed
2686,266,2023-08-16,completed
2687,43,2023-10-01,placed
2688,320,2023-09-08,placed
2689,285,2023-09-09,placed
2690,498,2023-08-27,returned
2691,436,2023-07-01,placed
2692,394,2023-07-18,return_pending
2693,275,2023-08-25,returned
2694,296,2023-08-14,return_pending
2695,300,2023-10-03,completed
2696,92,2023-07-25,shipped
2697,410,2023-09-30,shipped
2698,202,2023-08-29,placed
2699,146,2023-08-07,completed
2700,174,2023-09-16,returned
2701,296,2023-09-03,completed
2702,493,2023-09-16,shipped
2703,295,2023-08-09,placed
2704,155,2023-08-29,shipped
2705,34,2023-07-29,placed
2706,377,2023-10-02,returned
2707,227,2023-10-01,placed
2708,277,2023-09-09,shipped
2709,102,2023-08-13,shipped
2710,413,2023-08-03,returned
2711,448,2023-07-28,return_pending
2712,56,2023-09-12,shipped
2713,42,2023-07-27,returned
2714,140,2023-08-03,placed
2715,372,2023-07-05,completed
2716,477,2023-08-27,return_pending
2717,488,2023-10-10,return_pending
2718,44,2023-08-15,placed
2719,225,2023-08-23,completed
2720,490,2023-08-12,completed
2721,287,2023-08-26,placed
2722,259,2023-07-14,shipped
2723,33,2023-10-14,return_pending
2724,240,2023-07-15,returned
2725,71,2023-07-09,returned
2726,254,2023-07-20,return_pending
2727,261,2023-07-16,completed
2728,412,2023-07-09,placed
2729,76,2023-07-10,return_pending
2730,186,2023-08-16,shipped
2731,436,2023-09-21,placed
2732,468,2023-07-07,return_pending
2733,331,2023-08-23,completed
2734,122,2023-08-08,shipped
2735,58,2023-09-19,returned
2736,90,2023-09-21,return_pending
2737,423,2023-08-04,returned
2738,446,2023-09-23,placed
2739,51,2023-10-12,return_pending
2740,96,2023-09-01,completed
2741,438,2023-09-16,shipped
2742,286,2023-09-20,completed
2743,46,2023-08-23,shipped
2744,322,2023-10-16,returned
2745,17,2023-07-26,shipped
2746,202,2023-10-08,shipped
2747,19,2023-09-20,completed
2748,356,2023-08-01,returned
2749,300,2023-09-03,returned
2750,13,2023-08-04,returned
2751,239,2023-07-25,placed
2752,395,2023-10-04,returned
2753,211,2023-09-04,completed
2754,269,2023-07-18,returned
2755,83,2023-09-01,completed
2756,5,2023-08-19,return_pending
2757,232,2023-09-11,completed
2758,336,2023-10-13,return_pending
2759,472,2023-08-04,return_pending
2760,91,2023-07-29,placed
2761,408,2023-07-04,shipped
2762,271,2023-09-22,placed
2763,353,2023-09-07,placed
2764,223,2023-08-21,return_pending
2765,158,2023-08-10,return_pending
2766,216,2023-08-03,completed
2767,335,2023-10-04,placed
2768,50,2023-09-15,return_pending
2769,182,2023-08-25,shipped
2770,160,2023-10-06,returned
2771,208,2023-08-17,placed
2772,33,2023-07-24,shipped
2773,421,2023-07-25,shipped
2774,243,2023-10-14,shipped
2775,275,2023-10-14,placed
2776,452,2023-09-11,completed
2777,481,2023-09-24,return_pending
2778,90,2023-08-20,returned
2779,330,2023-07-01,placed
2780,412,2023-07-09,shipped
2781,490,2023-07-08,returned
2782,170,2023-07-26,return_pending
2783,436,2023-08-31,shipped
2784,202,2023-07-28,placed
2785,194,2023-09-10,completed
2786,293,2023-08-08,returned
2787,232,2023-09-10,returned
2788,151,2023-08-20,return_pending
2789,169,2023-07-30,return_pending
2790,133,2023-07-06,placed
2791,255,2023-07-20,return_pending
2792,105,2023-07-08,shipped
2793,399,2023-07-16,completed
2794,219,2023-09-03,completed
2795,365,2023-09-27,completed
2796,359,2023-07-16,placed
2797,125,2023-08-29,return_pending
2798,115,2023-10-06,returned
2799,100,2023-09-08,returned
2800,169,2023-10-02,completed
2801,231,2023-07-02,shipped
2802,61,2023-08-04,shipped
2803,356,2023-07-25,return_pending
2804,69,2023-08-06,shipped
2805,55,2023-08-12,returned
2806,488,2023-08-28,placed
2807,147,2023-08-19,placed
2808,144,2023-07-11,placed
2809,264,2023-08-10,return_pending
2810,269,2023-07-31,returned
2811,306,2023-08-21,placed
2812,57,2023-07-05,shipped
2813,458,2023-09-16,placed
2814,410,2023-08-17,returned
2815,86,2023-08-25,returned
2816,352,2023-08-16,completed
2817,288,2023-08-29,shipped
2818,280,2023-07-22,placed
2819,453,2023-08-18,placed
2820,30,2023-09-06,shipped
2821,473,2023-09-22,completed
2822,40,2023-07-21,return_pending
2823,170,2023-07-07,shipped
2824,389,2023-08-20,return_pending
2825,74,2023-10-05,completed
2826,226,2023-07-02,returned
2827,375,2023-09-16,completed
2828,251,2023-09-09,return_pending
2829,19,2023-07-04,completed
2830,321,2023-08-27,return_pending
2831,8,2023-10-13,returned
2832,369,2023-08-07,return_pending
2833,442,2023-08-24,completed
2834,180,2023-09-26,placed
2835,467,2023-09-19,return_pending
2836,204,2023-09-20,return_pending
2837,88,2023-07-28,completed
2838,5,2023-07-17,completed
2839,368,2023-09-20,placed
2840,255,2023-10-02,shipped
2841,126,2023-07-06,placed
2842,457,2023-09-14,shipped
2843,360,2023-08-28,return_pending
2844,211,2023-07-25,return_pending
2845,27,2023-09-22,returned
2846,175,2023-07-28,returned
2847,15,2023-07-22,return_pending
2848,340,2023-10-06,return_pending
2849,338,2023-08-05,completed
2850,241,2023-10-02,placed
2851,316,2023-09-30,shipped
2852,474,2023-07-10,returned
2853,461,2023-07-28,shipped
2854,183,2023-09-24,shipped
2855,265,2023-07-08,return_pending
2856,16,2023-07-22,shipped
2857,365,2023-07-13,returned
2858,438,2023-08-02,shipped
2859,244,2023-07-19,completed
2860,484,2023-07-11,return_pending
2861,130,2023-09-18,placed
2862,50,2023-08-24,return_pending
2863,96,2023-09-12,completed
2864,19,2023-09-10,completed
2865,445,2023-07-11,completed
2866,165,2023-10-09,return_pending
2867,364,2023-09-02,completed
2868,301,2023-10-10,completed
2869,217,2023-08-12,returned
2870,1,2023-08-09,placed
2871,310,2023-07-18,completed
2872,485,2023-07-31,return_pending
2873,371,2023-09-10,placed
2874,374,2023-10-10,returned
2875,323,2023-08-28,shipped
2876,469,2023-09-24,returned
2877,289,2023-08-19,returned
2878,375,2023-08-21,completed
2879,398,2023-07-16,return_pending
2880,95,2023-09-27,returned
2881,324,2023-07-30,returned
2882,3,2023-10-07,return_pending
2883,142,2023-07-22,return_pending
2884,279,2023-10-05,returned
2885,443,2023-08-05,return_pending
2886,406,2023-07-10,placed
2887,1,2023-10-16,completed
2888,81,2023-07-10,return_pending
2889,414,2023-09-19,returned
2890,291,2023-07-24,placed
2891,50,2023-07-12,shipped
2892,423,2023-10-15,placed
2893,28,2023-08-15,shipped
2894,192,2023-09-23,return_pending
2895,112,2023-07-18,placed
2896,491,2023-08-26,return_pending
2897,340,2023-09-15,return_pending
2898,93,2023-07-04,shipped
2899,302,2023-07-24,shipped
2900,249,2023-09-18,placed
2901,145,2023-10-16,shipped
2902,52,2023-08-11,placed
2903,359,2023-08-12,return_pending
2904,158,2023-08-16,return_pending
2905,292,2023-09-01,placed
2906,342,2023-07-01,completed
2907,349,2023-09-05,placed
2908,158,2023-07-28,returned
2909,481,2023-09-20,return_pending
2910,20,2023-08-30,return_pending
2911,33,2023-07-29,completed
2912,455,2023-10-11,placed
2913,358,2023-09-12,returned
2914,111,2023-07-24,return_pending
2915,4,2023-08-03,return_pending
2916,13,2023-09-22,placed
2917,122,2023-09-21,shipped
2918,277,2023-07-24,shipped
2919,436,2023-09-29,completed
2920,119,2023-07-14,return_pending
2921,288,2023-10-10,completed
2922,141,2023-07-23,returned
2923,200,2023-09-18,returned
2924,234,2023-08-08,completed
2925,447,2023-07-16,shipped
2926,429,2023-08-16,returned
2927,41,2023-07-02,completed
2928,22,2023-07-03,shipped
2929,236,2023-08-03,returned
2930,253,2023-07-05,completed
2931,150,2023-09-15,returned
2932,455,2023-08-28,shipped
2933,160,2023-07-13,return_pending
2934,329,2023-09-13,placed
2935,486,2023-07-27,placed
2936,394,2023-07-03,return_pending
2937,254,2023-07-10,placed
2938,59,2023-07-27,placed
2939,153,2023-10-03,shipped
2940,241,2023-09-25,placed
2941,129,2023-09-28,placed
2942,149,2023-09-08,completed
2943,58,2023-10-01,return_pending
2944,400,2023-07-20,completed
2945,88,2023-07-22,completed
2946,376,2023-07-09,returned
2947,299,2023-07-10,returned
2948,282,2023-07-22,returned
2949,323,2023-09-05,placed
2950,209,2023-08-08,placed
2951,424,2023-10-08,returned
2952,168,2023-08-04,placed
2953,207,2023-10-10,returned
2954,392,2023-07-03,shipped
2955,196,2023-10-14,placed
2956,334,2023-08-01,return_pending
2957,140,2023-07-01,shipped
2958,132,2023-09-28,return_pending
2959,62,2023-07-01,placed
2960,160,2023-07-08,completed
2961,480,2023-08-31,shipped
2962,109,2023-09-03,shipped
2963,232,2023-09-17,return_pending
2964,138,2023-08-13,returned
2965,108,2023-10-11,placed
2966,268,2023-09-12,completed
2967,232,2023-08-11,return_pending
2968,232,2023-09-01,placed
2969,411,2023-08-30,returned
2970,490,2023-07-28,return_pending
2971,331,2023-08-05,shipped
2972,322,2023-09-14,placed
2973,120,2023-09-27,completed
2974,399,2023-09-25,placed
2975,404,2023-09-12,returned
2976,85,2023-09-03,shipped
2977,323,2023-08-11,placed
2978,257,2023-08-09,return_pending
2979,277,2023-10-15,return_pending
2980,86,2023-07-31,shipped
2981,11,2023-07-01,shipped
2982,359,2023-07-13,returned
2983,214,2023-09-20,returned
2984,84,2023-08-24,return_pending
2985,84,2023-08-26,returned
2986,397,2023-08-24,returned
2987,303,2023-09-04,return_pending
2988,447,2023-07-27,completed
2989,205,2023-08-16,returned
2990,121,2023-07-05,return_pending
2991,425,2023-08-12,returned
2992,200,2023-07-18,completed
2993,260,2023-09-30,placed
2994,489,2023-07-14,shipped
2995,305,2023-09-28,return_pending
2996,404,2023-08-22,completed
2997,349,2023-07-12,completed
2998,427,2023-09-12,returned
2999,43,2023-10-02,completed
3000,365,2023-07-26,shipped
3001,459,2023-07-15,returned
3002,101,2023-08-19,returned
3003,500,2023-07-23,return_pending
3004,2,2023-10-09,returned
3005,9,2023-07-31,completed
3006,198,2023-08-30,return_pending
3007,182,2023-07-29,returned
3008,88,2023-07-28,shipped
3009,248,2023-07-27,returned
3010,197,2023-09-07,placed
3011,432,2023-07-18,return_pending
3012,240,2023-07-15,placed
3013,220,2023-07-04,shipped
3014,393,2023-10-05,placed
3015,257,2023-09-16,returned
3016,38,2023-09-29,return_pending
3017,97,2023-07-23,returned
3018,482,2023-09-20,shipped
3019,195,2023-09-22,returned
3020,263,2023-07-04,shipped
3021,72,2023-07-02,placed
3022,325,2023-08-01,return_pending
3023,50,2023-08-12,return_pending
3024,466,2023-08-06,placed
3025,494,2023-08-03,returned
3026,440,2023-07-27,placed
3027,228,2023-07-12,placed
3028,247,2023-07-20,shipped
3029,87,2023-09-18,completed
3030,491,2023-09-17,return_pending
3031,179,2023-09-15,completed
3032,184,2023-08-11,placed
3033,105,2023-10-07,shipped
3034,22,2023-07-03,placed
3035,39,2023-10-01,placed
3036,376,2023-08-25,completed
3037,48,2023-08-20,completed
3038,205,2023-08-16,returned
3039,170,2023-07-09,returned
3040,435,2023-07-09,returned
3041,37,2023-08-20,completed
3042,278,2023-07-19,placed
3043,21,2023-07-12,placed
3044,266,2023-09-29,placed
3045,189,2023-10-16,placed
3046,351,2023-09-04,returned
3047,207,2023-08-31,return_pending
3048,159,2023-07-19,placed
3049,410,2023-08-02,shipped
3050,119,2023-09-11,shipped
3051,92,2023-07-30,completed
3052,260,2023-09-26,completed
3053,38,2023-08-05,returned
3054,238,2023-08-27,returned
3055,414,2023-09-18,placed
3056,5,2023-08-21,shipped
3057,165,2023-07-03,placed
3058,131,2023-07-10,returned
3059,336,2023-09-05,returned
3060,285,2023-07-18,placed
3061,352,2023-09-19,return_pending
3062,255,2023-07-11,returned
3063,111,2023-10-06,returned
3064,10,2023-09-18,return_pending
3065,409,2023-10-10,shipped
3066,244,2023-10-08,return_pending
3067,281,2023-10-07,returned
3068,396,2023-08-12,completed
3069,180,2023-07-16,returned
3070,12,2023-09-18,completed
3071,125,2023-09-27,placed
3072,90,2023-10-01,completed
3073,332,2023-07-30,shipped
3074,222,2023-07-25,completed
3075,41,2023-08-29,return_pending
3076,223,2023-09-30,placed
3077,292,2023-09-13,placed
3078,343,2023-07-31,returned
3079,397,2023-08-26,placed
3080,340,2023-09-26,return_pending
3081,283,2023-08-26,placed
3082,363,2023-08-06,placed
3083,162,2023-10-13,shipped
3084,200,2023-07-09,placed
3085,391,2023-09-19,shipped
3086,338,2023-09-16,return_pending
3087,12,2023-07-28,return_pending
3088,467,2023-08-12,completed
3089,71,2023-08-23,return_pending
3090,1,2023-08-20,return_pending
3091,84,2023-09-03,placed
3092,432,2023-09-05,completed
3093,376,2023-09-09,placed
3094,320,2023-07-29,returned
3095,411,2023-08-10,completed
3096,134,2023-07-04,return_pending
3097,213,2023-08-27,returned
3098,404,2023-10-09,completed
3099,54,2023-08-06,placed
3100,366,2023-07-31,placed
3101,219,2023-09-04,returned
3102,228,2023-08-02,returned
3103,84,2023-10-14,placed
3104,231,2023-09-14,placed
3105,182,2023-09-06,return_pending
3106,216,2023-08-20,returned
3107,426,2023-09-13,placed
3108,380,2023-08-11,returned
3109,304,2023-09-06,shipped
3110,159,2023-07-22,shipped
3111,372,2023-07-30,returned
3112,496,2023-08-28,completed
3113,108,2023-09-29,shipped
3114,17,2023-07-27,return_pending
3115,106,2023-09-28,placed
3116,248,2023-10-01,return_pending
3117,499,2023-08-12,completed
3118,448,2023-08-26,shipped
3119,256,2023-07-14,returned
3120,378,2023-08-21,completed
3121,47,2023-07-31,returned
3122,428,2023-08-18,returned
3123,251,2023-09-16,completed
3124,355,2023-07-14,shipped
3125,122,2023-10-08,completed
3126,35,2023-08-08,placed
3127,169,2023-10-10,returned
3128,496,2023-08-25,return_pending
3129,187,2023-09-24,shipped
3130,165,2023-08-16,shipped
3131,384,2023-08-08,completed
3132,145,2023-07-18,returned
3133,73,2023-09-01,shipped
3134,195,2023-09-15,placed
3135,394,2023-07-21,placed
3136,147,2023-07-11,placed
3137,399,2023-08-22,return_pending
3138,192,2023-09-13,return_pending
3139,330,2023-08-30,placed
3140,182,2023-08-20,completed
3141,265,2023-07-08,completed
3142,69,2023-09-02,return_pending
3143,45,2023-08-21,completed
3144,46,2023-08-14,return_pending
3145,1,2023-07-17,returned
3146,352,2023-08-11,return_pending
3147,334,2023-08-23,placed
3148,65,2023-09-12,completed
3149,304,2023-09-13,completed
3150,47,2023-08-27,returned
3151,255,2023-09-20,placed
3152,465,2023-09-27,returned
3153,448,2023-09-15,returned
3154,79,2023-08-16,return_pending
3155,20,2023-08-13,completed
3156,481,2023-09-09,completed
3157,162,2023-07-14,completed
3158,482,2023-09-08,returned
3159,478,2023-08-23,returned
3160,480,2023-08-31,return_pending
3161,268,2023-09-23,returned
3162,293,2023-08-29,return_pending
3163,238,2023-09-17,completed
3164,110,2023-07-22,returned
3165,274,2023-08-28,return_pending
3166,446,2023-07-05,return_pending
3167,444,2023-07-11,completed
3168,71,2023-07-22,returned
3169,382,2023-08-19,return_pending
3170,313,2023-07-14,completed
3171,411,2023-08-22,placed
3172,104,2023-07-05,completed
3173,42,2023-09-29,return_pending
3174,251,2023-09-11,shipped
3175,96,2023-07-20,returned
3176,226,2023-07-27,returned
3177,23,2023-10-10,returned
3178,440,2023-10-09,completed
3179,370,2023-09-02,completed
3180,59,2023-10-02,placed
3181,454,2023-08-11,completed
3182,264,2023-08-29,completed
3183,260,2023-08-06,shipped
